Date,Session,Total_Signals,BUY_Signals,SELL_Signals,Total_Deals,Win,Loss,WinRate_%,PnL,End_Balance
2026-05-01,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4026,0.2288
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3972,0.2844
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3972,0.2844
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3972,0.2844
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3972,0.2844
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3972,0.2844
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3972,0.2844
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3972,0.2844
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4023,0.2327
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4023,0.2327
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4023,0.2327
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4023,0.2327
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4023,0.2327
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4023,0.2327
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4023,0.2327
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4146,0.2137
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4146,0.2137
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4146,0.2137
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4146,0.2137
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4146,0.2137
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4146,0.2137
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4146,0.2137
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4223,0.2195
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4223,0.2195
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4223,0.2195
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4223,0.2195
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4223,0.2195
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4223,0.2195
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4223,0.2195
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4140,0.2227
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4140,0.2227
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4140,0.2227
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4140,0.2227
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4140,0.2227
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4140,0.2227
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4140,0.2227
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4436,0.1991
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4436,0.1991
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4436,0.1991
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4436,0.1991
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4436,0.1991
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4436,0.1991
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4436,0.1991
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4200,0.2197
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4200,0.2197
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4200,0.2197
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4200,0.2197
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4200,0.2197
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4200,0.2197
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4200,0.2197
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5484,0.2185
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5484,0.2185
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5484,0.2185
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5484,0.2185
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5484,0.2185
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5484,0.2185
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5484,0.2185
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4280,0.2278
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4280,0.2278
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4280,0.2278
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4280,0.2278
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4280,0.2278
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4280,0.2278
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4280,0.2278
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4411,0.2143
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4411,0.2143
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4411,0.2143
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4411,0.2143
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4411,0.2143
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4411,0.2143
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4411,0.2143
2026-05-18,ASIAN,4,4,0,4,4,0,100.0,14.9000,10014.90,0.5650,0.2069
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5650,0.2069
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5650,0.2069
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5650,0.2069
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5650,0.2069
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5650,0.2069
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5650,0.2069
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4031,0.2287
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4031,0.2287
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4031,0.2287
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4031,0.2287
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4031,0.2287
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4031,0.2287
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4031,0.2287
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4232,0.2204
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4232,0.2204
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4232,0.2204
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4232,0.2204
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4232,0.2204
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4232,0.2204
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4232,0.2204
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4087,0.2316
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4087,0.2316
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4087,0.2316
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4087,0.2316
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4087,0.2316
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4087,0.2316
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4087,0.2316
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4046,0.2255
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4046,0.2255
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4046,0.2255
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4046,0.2255
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4046,0.2255
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4046,0.2255
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4046,0.2255
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4142,0.2188
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4142,0.2188
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4142,0.2188
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4142,0.2188
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4142,0.2188
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4142,0.2188
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4142,0.2188
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4285,0.2180
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4285,0.2180
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4285,0.2180
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4285,0.2180
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4285,0.2180
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4285,0.2180
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4285,0.2180
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4428,0.2275
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4428,0.2275
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4428,0.2275
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4428,0.2275
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4428,0.2275
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4428,0.2275
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4428,0.2275
2026-05-28,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3997,0.2245
2026-05-28,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3997,0.2245
2026-05-28,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3997,0.2245
2026-05-28,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3997,0.2245
2026-05-28,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3997,0.2245
2026-05-28,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3997,0.2245
2026-05-28,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3997,0.2245
2026-05-29,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4180,0.2335
2026-05-29,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4180,0.2335
2026-05-29,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4180,0.2335
2026-05-29,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4180,0.2335
2026-05-29,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4180,0.2335
2026-05-29,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4180,0.2335
2026-05-29,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4180,0.2335
2026-05-01,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4443,0.2003
2026-05-01,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4443,0.2003
2026-05-01,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4443,0.2003
2026-05-01,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4443,0.2003
2026-05-01,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4443,0.2003
2026-05-01,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4443,0.2003
2026-05-01,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4443,0.2003
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4457,0.2511
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4457,0.2511
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4457,0.2511
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4457,0.2511
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4457,0.2511
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4457,0.2511
2026-05-04,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4457,0.2511
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4430,0.2077
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4430,0.2077
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4430,0.2077
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4430,0.2077
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4430,0.2077
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4430,0.2077
2026-05-05,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4430,0.2077
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4511,0.1852
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4511,0.1852
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4511,0.1852
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4511,0.1852
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4511,0.1852
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4511,0.1852
2026-05-06,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4511,0.1852
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4452,0.1896
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4452,0.1896
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4452,0.1896
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4452,0.1896
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4452,0.1896
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4452,0.1896
2026-05-07,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4452,0.1896
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4631,0.1893
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4631,0.1893
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4631,0.1893
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4631,0.1893
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4631,0.1893
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4631,0.1893
2026-05-08,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4631,0.1893
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4848,0.1688
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4848,0.1688
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4848,0.1688
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4848,0.1688
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4848,0.1688
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4848,0.1688
2026-05-11,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4848,0.1688
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4401,0.1851
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4401,0.1851
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4401,0.1851
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4401,0.1851
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4401,0.1851
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4401,0.1851
2026-05-12,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4401,0.1851
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5240,0.1829
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5240,0.1829
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5240,0.1829
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5240,0.1829
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5240,0.1829
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5240,0.1829
2026-05-13,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5240,0.1829
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4415,0.2016
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4415,0.2016
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4415,0.2016
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4415,0.2016
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4415,0.2016
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4415,0.2016
2026-05-14,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4415,0.2016
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4760,0.1851
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4760,0.1851
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4760,0.1851
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4760,0.1851
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4760,0.1851
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4760,0.1851
2026-05-15,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4760,0.1851
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5133,0.1817
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5133,0.1817
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5133,0.1817
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5133,0.1817
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5133,0.1817
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5133,0.1817
2026-05-18,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5133,0.1817
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4552,0.2041
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4552,0.2041
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4552,0.2041
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4552,0.2041
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4552,0.2041
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4552,0.2041
2026-05-19,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4552,0.2041
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4751,0.1877
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4751,0.1877
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4751,0.1877
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4751,0.1877
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4751,0.1877
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4751,0.1877
2026-05-20,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4751,0.1877
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4550,0.1914
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4550,0.1914
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4550,0.1914
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4550,0.1914
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4550,0.1914
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4550,0.1914
2026-05-21,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4550,0.1914
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4479,0.1902
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4479,0.1902
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4479,0.1902
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4479,0.1902
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4479,0.1902
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4479,0.1902
2026-05-22,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4479,0.1902
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4320,0.1921
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4320,0.1921
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4320,0.1921
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4320,0.1921
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4320,0.1921
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4320,0.1921
2026-05-25,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4320,0.1921
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4667,0.1875
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4667,0.1875
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4667,0.1875
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4667,0.1875
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4667,0.1875
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4667,0.1875
2026-05-26,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4667,0.1875
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4516,0.1932
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4516,0.1932
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4516,0.1932
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4516,0.1932
2026-05-27,ASIAN,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4516,0.1932
